OBJECTID,X,Y,areaUnitID,bicycle,bus,carStationWagon,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,directionRoleDescription,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,otherVehicleType,parkedVehicle,pedestrian,region,roadCharacter,roadLane,roadSurface,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA
10082,1908223.5733,5675762.7328,545911.0,0.0,0.0,1.0,South,2018/2019,005-0190,RUATITI BR,Non-Injury Crash,Yes,2019,North,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,1281200.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Mist or Fog
166556,1927550.0,5608881.0,545710.0,0.0,0.0,1.0,West,2013/2014,RAUPARE ROAD,MCNAB ROAD,Non-Injury Crash,No,2013,East,0.0,0.0,Flat,1.0,,0.0,0.0,Dark,1470800.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
195067,1933780.0,5602046.0,548832.0,0.0,0.0,2.0,North,2002/2003,TE MATA ROAD,SIMLA AVENUE,Non-Injury Crash,No,2003,North,0.0,1.0,Flat,0.0,,0.0,0.0,Bright sun,1510300.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
621846,1925378.2256,5607808.181,548611.0,0.0,0.0,0.0,Null,2019/2020,MARGATE AVENUE,CHATHAM ROAD,Non-Injury Crash,No,2019,South,0.0,1.0,Flat,0.0,,0.0,0.0,Overcast,1473806.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,1.0,0.0,Urban,0.0,0.0,0.0,Light rain
690816,1929464.0,5605185.0,548200.0,0.0,0.0,2.0,Null,2016/2017,NELSON ST SOUTH,EASTBOURNE ST WEST,Non-Injury Crash,No,2017,East,0.0,,Flat,,,,,Overcast,1488900.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Stop,,,,,0.0,0.0,Urban,0.0,,,Fine
222122,1930918.4727,5613520.9368,545831.0,0.0,0.0,2.0,South,2018/2019,HAWKES BAY EXPRESSWAY,SH 50,Non-Injury Crash,Yes,2019,North,0.0,,Flat,,,,,Bright sun,1404500.0,0.0,0.0,0.0,4.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Off,0.0,0.0,,30.0,Hastings District,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine
461111,1930912.0,5607891.0,545710.0,0.0,0.0,1.0,Null,2014/2015,PAKOWHAI ROAD,RICHMOND ROAD,Fatal Crash,No,2014,West,1.0,,Flat,,,,,Bright sun,1471100.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,80.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Open,1.0,,,Fine
268867,1929657.0,5605129.0,548200.0,0.0,0.0,2.0,Null,2008/2009,HERETAUNGA ST WEST,KING ST NORTH,Non-Injury Crash,No,2009,West,0.0,,Flat,,,,,Bright sun,1491200.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
417479,1924929.9488,5601544.4476,545851.0,0.0,0.0,1.0,South,2019/2020,PAKI PAKI ROAD,MANGAROA ROAD,Non-Injury Crash,Yes,2020,South,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1463500.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
739296,1929993.0,5604885.0,548200.0,0.0,0.0,2.0,Null,2012/2013,KARAMU ROAD NORTH,QUEEN ST EAST,Serious Crash,No,2013,South,0.0,,Flat,,,,,Bright sun,1492800.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine
685549,1928831.6795,5601922.7053,545762.0,0.0,0.0,0.0,South,2019/2020,NORTON ROAD,PARK ROAD SOUTH,Minor Crash,No,2019,South,0.0,,Flat,,Christmas New Year,,,Overcast,1468100.0,1.0,0.0,1.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,None,0.0,0.0,,30.0,Hastings District,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine
666237,1932793.0,5611886.0,545832.0,0.0,0.0,1.0,East,2013/2014,BROOKFIELDS ROAD,GILLIGAN ROAD,Minor Crash,No,2014,East,0.0,,Flat,,,,,Bright sun,1403900.0,2.0,0.0,0.0,2.0,1.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,80.0,,Null,0.0,0.0,,30.0,Hastings District,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine
462352,1900971.0,5598527.0,545841.0,0.0,0.0,1.0,North,2012/2013,SH 50,MANGA-O-NUKU NO1 BR,Non-Injury Crash,Yes,2012,South,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1462600.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
52434,1932559.0,5610031.0,545832.0,0.0,0.0,1.0,South,2013/2014,PAKOWHAI ROAD,GILBERTSON ROAD,Non-Injury Crash,No,2013,South,0.0,0.0,Flat,1.0,,0.0,0.0,Bright sun,1404400.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
185166,1936854.0,5612878.0,545832.0,0.0,0.0,1.0,Null,2009/2010,SH 2,WAITANGI STM BR,Minor Crash,Yes,2009,South,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1404200.0,1.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Bridge,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
506930,1932202.0,5603282.0,545721.0,0.0,0.0,1.0,Null,2007/2008,ADA ST,ST GEORGES ROAD,Non-Injury Crash,No,2008,East,0.0,1.0,Flat,0.0,,0.0,0.0,Bright sun,1472801.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,80.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Stop,0.0,1.0,0.0,1.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
593117,1932537.0,5603588.0,545721.0,0.0,0.0,2.0,Null,2003/2004,ST GEORGES ROAD,CROSSES ROAD,Minor Crash,No,2003,South,0.0,,Flat,,,,,Bright sun,1472702.0,3.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Open,0.0,,,Fine
359740,1928009.0,5604265.0,545761.0,0.0,0.0,1.0,South,1999/2000,SOUTHLAND ROAD,SOUTHLAND PLACE,Non-Injury Crash,No,2000,South,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1468801.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
188146,1931039.0,5605564.0,548000.0,0.0,0.0,3.0,Null,2008/2009,KARAMU ROAD NORTH,GROVE ROAD,Non-Injury Crash,No,2008,South,0.0,,Flat,,,,,Overcast,1497100.0,0.0,0.0,0.0,3.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine
153335,1933205.0,5602516.0,548831.0,0.0,0.0,2.0,Null,2008/2009,NAPIER ROAD,CROSSES ROAD,Non-Injury Crash,No,2009,North,0.0,,Flat,,,,,Overcast,1509100.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
32669,1930252.0,5607073.0,547600.0,0.0,0.0,1.0,South,2012/2013,KAURI ST,KAURI PLACE,Non-Injury Crash,No,2013,South,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1482800.0,0.0,0.0,0.0,1.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Heavy rain
291876,1911288.0,5604874.0,545841.0,0.0,0.0,1.0,East,2017/2018,SH 50,KERERU ROAD,Non-Injury Crash,Yes,2018,West,0.0,1.0,Hill Road,0.0,,0.0,0.0,Bright sun,1462800.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Unsealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,30.0,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
327798,1917772.0,5653964.0,545912.0,0.0,0.0,0.0,North,2011/2012,SH 5,TE POHUE LOOP ROAD N,Minor Crash,Yes,2012,North,0.0,,Hill Road,,Christmas New Year,,,Overcast,1414504.0,1.0,0.0,1.0,3.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,0.0,,,Heavy rain
211873,1928798.0,5606263.0,547700.0,0.0,0.0,2.0,Null,2005/2006,HERETAUNGA ST WEST,PAKOWHAI ROAD,Minor Crash,No,2005,West,0.0,,Flat,,,,,Bright sun,1486600.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
642961,1928294.0,5604933.0,547900.0,0.0,0.0,0.0,Null,2005/2006,OLIPHANT ROAD,CAMPBELL ST,Serious Crash,No,2006,East,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1480800.0,0.0,0.0,1.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
488155,1929673.1552,5604906.4678,548200.0,0.0,0.0,2.0,South,2018/2019,EASTBOURNE STREET WEST,MARKET STREET SOUTH,Non-Injury Crash,No,2019,South,0.0,,Null,,,,,Unknown,1490000.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Null,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Null
355484,1929669.0,5605113.0,548200.0,0.0,0.0,1.0,South,2001/2002,HERETAUNGA ST WEST,KING ST SOUTH,Non-Injury Crash,No,2001,East,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1491200.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,1-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine
439193,1929798.0,5604741.0,548200.0,0.0,0.0,1.0,Null,2006/2007,EASTBOURNE ST EAST,KARAMU ROAD SOUTH,Minor Crash,No,2006,East,0.0,,Flat,,,,,Twilight,1492000.0,1.0,1.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine
495775,1925475.0,5605813.0,545842.0,0.0,0.0,1.0,Null,2003/2004,STOCK ROAD,PORTSMOUTH ROAD,Non-Injury Crash,No,2004,North,0.0,1.0,Flat,0.0,Queens Birthday,0.0,0.0,Dark,1470207.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
355982,1930063.0,5602938.0,548300.0,0.0,0.0,2.0,Null,2008/2009,NORTON ROAD,COPELAND ROAD,Non-Injury Crash,No,2008,North,0.0,,Flat,,Christmas New Year,,,Bright sun,1504700.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
500652,1933383.0,5604913.0,545721.0,0.0,0.0,1.0,North,2000/2001,ST GEORGES ROAD,CROSSES ROAD,Non-Injury Crash,No,2001,East,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,1472600.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
404464,1930600.6694,5611954.7272,545832.0,0.0,0.0,1.0,South,2019/2020,HAWKES BAY EXPRESSWAY,WAIMATE BR,Non-Injury Crash,Yes,2020,North,0.0,0.0,Flat,1.0,,0.0,0.0,Bright sun,1404400.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
52210,1911511.0,5663566.0,545911.0,0.0,0.0,1.0,South,2006/2007,SH 5,TE HAROTO PO,Minor Crash,Yes,2006,South,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,1414400.0,3.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,30.0,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Heavy rain
121729,1931978.0,5601719.0,548810.0,0.0,0.0,0.0,East,2008/2009,MANGARAU CRESCENT,LIPSCOMBE CRESCENT,Non-Injury Crash,No,2009,West,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1505000.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine
499333,1893949.0,5630780.0,545913.0,0.0,0.0,0.0,North,2009/2010,TAIHAPE ROAD,LIZARD ROAD,Minor Crash,No,2009,East,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,1409800.0,1.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Unsealed,0.0,0.0,0.0,100.0,0.0,Null,1.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
223005,1929179.0,5605159.0,548200.0,0.0,0.0,1.0,Null,2007/2008,SOUTHAMPTON ST WEST,SOUTHAMPTON ST,Minor Crash,No,2007,West,0.0,,Flat,,,,,Bright sun,1488600.0,1.0,1.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
447539,1939377.0,5594468.0,545860.0,0.0,0.0,1.0,East,2012/2013,WAIMARAMA ROAD,MARAETOTARA ROAD,Non-Injury Crash,No,2012,East,0.0,1.0,Hill Road,0.0,,0.0,0.0,Overcast,1467500.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
78711,1929452.0,5605367.0,548200.0,0.0,0.0,2.0,South,2000/2001,SOUTHLAND ROAD,HERETAUNGA ST WEST,Non-Injury Crash,No,2000,South,0.0,,Flat,,,,,Overcast,1488800.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
380756,1927225.0,5607711.0,545710.0,0.0,0.0,2.0,West,1999/2000,OMAHU ROAD,WILSON ROAD,Non-Injury Crash,No,2000,West,0.0,,Flat,,,,,Dark,1471000.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Light rain
407094,1921592.0,5641717.0,545811.0,0.0,0.0,1.0,South,2001/2002,SH 5,TE POHUE HOTEL,Non-Injury Crash,Yes,2001,South,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,1414600.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,1.0,1.0,0.0,Light rain
145988,1908932.0,5666229.0,545911.0,0.0,0.0,1.0,West,1999/2000,SH 5,TE HAROTO ROAD,Non-Injury Crash,Yes,2000,West,0.0,,Flat,,,,,Bright sun,1414300.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,0.0,,,Fine
527626,1923898.0,5606913.0,545842.0,0.0,0.0,0.0,West,2015/2016,CHATHAM ROAD,PORTSMOUTH ROAD,Minor Crash,No,2015,East,0.0,,Flat,,,,,Bright sun,1470215.0,1.0,0.0,0.0,1.0,0.0,,,Hawke's Bay Region,Nil,2-way,Unsealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Unknown,,,,,0.0,0.0,Urban,1.0,,,Fine
453093,1928744.0,5604336.0,547900.0,0.0,0.0,1.0,South,2015/2016,GASCOIGNE ST,FREYBERG ST,Non-Injury Crash,No,2016,North,0.0,,Flat,,,,,Bright sun,1482400.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Unknown,,,,,1.0,0.0,Urban,0.0,,,Fine
124154,1928798.0,5606263.0,547700.0,0.0,0.0,0.0,Null,2011/2012,HERETAUNGA ST WEST,PAKOWHAI ROAD,Non-Injury Crash,No,2012,North,0.0,,Flat,,,,,Overcast,1486600.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,1.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,1.0,,,Fine
611323,1930681.0,5591962.0,545860.0,0.0,0.0,1.0,South,2007/2008,KAHURANAKI ROAD,RARATU ROAD,Minor Crash,No,2008,South,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1467400.0,2.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
133548,1919549.0,5594060.0,545851.0,0.0,0.0,1.0,South,2006/2007,SH 2,TE MAHANGA ROAD,Non-Injury Crash,Yes,2007,North,0.0,,Flat,,,,,Bright sun,1463900.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,1.0,,,Fine
293376,1929872.0,5604644.0,548200.0,0.0,0.0,2.0,Null,2005/2006,EASTBOURNE ST EAST,WARREN ST SOUTH,Minor Crash,No,2005,South,0.0,,Flat,,,,,Bright sun,1493200.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
74333,1929786.0,5604048.0,548300.0,0.0,0.0,1.0,Null,2002/2003,WILLOWPARK ROAD SOUTH,ELM ROAD,Non-Injury Crash,No,2002,South,0.0,0.0,Flat,0.0,,0.0,0.0,Twilight,1503500.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
235021,1928880.0,5606156.0,547700.0,1.0,0.0,0.0,Null,2002/2003,HERETAUNGA ST WEST,STORTFORD ST,Minor Crash,No,2003,West,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1486600.0,1.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,1.0,0.0,Light rain
136117,1924703.2573,5607331.8304,548612.0,0.0,0.0,1.0,Null,2019/2020,CAERNARVON DRIVE,CHATHAM ROAD,Non-Injury Crash,No,2020,West,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1474400.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
430844,1935062.0,5598638.0,548833.0,0.0,0.0,1.0,South,2017/2018,TE MATA PEAK ROAD,PEAKHOUSE,Non-Injury Crash,No,2017,North,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,1467003.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,40.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain
139737,1930557.0,5606923.0,547600.0,0.0,0.0,2.0,Null,2014/2015,WILLIAMS ST,KONINI ST,Non-Injury Crash,No,2015,South,0.0,,Flat,,Christmas New Year,,,Overcast,1471402.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,None,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
407365,1929137.0,5605815.0,547700.0,1.0,0.0,1.0,Null,1999/2000,HERETAUNGA ST WEST,GRAYS ROAD,Minor Crash,No,2000,East,0.0,,Flat,,,,,Dark,1487300.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
399324,1928842.9291,5613900.3338,545831.0,0.0,0.0,1.0,North,2019/2020,KOROKIPO ROAD,OAMARANUI ROAD,Non-Injury Crash,Yes,2019,South,0.0,1.0,Flat,0.0,,0.0,0.0,Overcast,1404500.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
7114,1932575.0,5608502.0,545721.0,0.0,0.0,2.0,Null,2010/2011,RUAHAPIA ROAD,WHAKATU ROAD,Minor Crash,No,2011,South,0.0,,Flat,,,,,Overcast,1471600.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Open,0.0,,,Heavy rain
421565,1928029.6764,5604276.1367,547900.0,0.0,0.0,1.0,Null,2019/2020,SOUTHLAND ROAD,SOUTHLAND PLACE,Non-Injury Crash,No,2019,East,0.0,,Flat,,,,,Bright sun,1469303.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,None,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,1.0,,,Fine
582926,1929048.0,5605934.0,547700.0,0.0,0.0,0.0,Null,2008/2009,HERETAUNGA ST WEST,GALLIEN ST,Non-Injury Crash,No,2009,East,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1487300.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Stop,0.0,0.0,0.0,1.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine
